VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2016-01-29 09:18:47,2016-01-29 09:26:22,1,.40,-73.981231689453125,40.747089385986328,1,N,-73.984245300292969,40.742805480957031,1,6,0,0.5,0.68,0,0.3,7.48
1,2016-01-29 09:18:47,2016-01-29 09:31:56,1,1.00,-73.953971862792969,40.772991180419922,1,N,-73.965690612792969,40.765430450439453,1,9.5,0,0.5,1.5,0,0.3,11.8
2,2016-01-29 09:18:47,2016-01-29 09:38:15,1,2.17,-73.95794677734375,40.760948181152344,1,N,-73.957733154296875,40.784599304199219,1,13.5,0,0.5,2.86,0,0.3,17.16
1,2016-01-29 09:18:48,2016-01-29 09:20:25,1,.30,-73.974838256835938,40.787921905517578,1,N,-73.970321655273437,40.790763854980469,2,3.5,0,0.5,0,0,0.3,4.3
1,2016-01-29 09:18:48,2016-01-29 09:30:58,1,1.70,-73.989173889160156,40.747989654541016,1,N,-73.96990966796875,40.762306213378906,1,9.5,0,0.5,2,0,0.3,12.3
1,2016-01-29 09:18:48,2016-01-29 09:25:10,1,1.00,-73.952987670898437,40.776741027832031,1,N,-73.9617919921875,40.763637542724609,1,6,0,0.5,1,0,0.3,7.8
1,2016-01-29 09:18:48,2016-01-29 09:32:28,2,1.10,-73.994094848632812,40.751190185546875,1,N,-74.004623413085938,40.741909027099609,1,10,0,0.5,2.7,0,0.3,13.5
1,2016-01-29 09:18:48,2016-01-29 09:33:01,1,1.10,-73.967315673828125,40.757591247558594,1,N,-73.980224609375,40.753055572509766,1,9.5,0,0.5,0.5,0,0.3,10.8
2,2016-01-29 09:18:48,2016-01-29 09:21:13,6,.75,-73.971511840820313,40.787269592285156,1,N,-73.970489501953125,40.793869018554687,2,4,0,0.5,0,0,0.3,4.8
2,2016-01-29 09:18:48,2016-01-29 09:30:20,1,2.83,-73.904159545898437,40.771560668945313,1,N,-73.875068664550781,40.750930786132813,1,11.5,0,0.5,3,0,0.3,15.3
2,2016-01-29 09:18:48,2016-01-29 09:41:47,1,2.47,-73.980461120605469,40.730060577392578,1,N,-73.973419189453125,40.754283905029297,1,16,0,0.5,2,0,0.3,18.8
2,2016-01-29 09:18:48,2016-01-29 09:27:31,1,1.60,-74.016326904296875,40.714778900146484,1,N,-74.001121520996094,40.721111297607422,1,8,0,0.5,1.76,0,0.3,10.56
2,2016-01-29 09:18:48,2016-01-29 09:27:38,2,1.89,-73.986923217773437,40.701061248779297,1,N,-74.002799987792969,40.717830657958984,1,9,0,0.5,1,0,0.3,10.8
1,2016-01-29 09:18:49,2016-01-29 09:42:25,1,2.10,-73.9586181640625,40.777938842773438,1,N,-73.974983215332031,40.752761840820312,1,15.5,0,0.5,2.7,0,0.3,19
1,2016-01-29 09:18:49,2016-01-29 09:46:10,1,3.20,-73.981613159179688,40.746574401855469,1,N,-73.953865051269531,40.779579162597656,1,18,0,0.5,1.2,0,0.3,20
1,2016-01-29 09:18:49,2016-01-29 09:22:03,2,.50,-73.984710693359375,40.754104614257813,1,N,-73.979393005371094,40.761604309082031,2,4.5,0,0.5,0,0,0.3,5.3
1,2016-01-29 09:18:50,2016-01-29 09:41:00,1,2.70,-73.98828125,40.749252319335938,1,N,-73.989463806152344,40.773048400878906,2,15,0,0.5,0,0,0.3,15.8
1,2016-01-29 09:18:50,2016-01-29 09:27:47,1,1.60,-73.980873107910156,40.781730651855469,1,N,-73.967849731445312,40.801921844482422,3,9,0,0.5,0,0,0.3,9.8
1,2016-01-29 09:18:50,2016-01-29 09:27:01,1,.90,-73.976615905761719,40.750751495361328,1,N,-73.974899291992187,40.741756439208984,1,7,0,0.5,1.2,0,0.3,9
1,2016-01-29 09:18:50,2016-01-29 09:30:13,1,2.20,-73.998481750488281,40.725879669189453,1,N,-74.0078125,40.751537322998047,1,10.5,0,0.5,1,0,0.3,12.3
2,2016-01-29 09:18:50,2016-01-29 09:27:17,2,.85,-73.983428955078125,40.765159606933594,1,N,-73.974128723144531,40.762420654296875,2,7,0,0.5,0,0,0.3,7.8
2,2016-01-29 09:18:50,2016-01-29 09:27:13,2,1.27,-73.964302062988281,40.79718017578125,1,N,-73.953514099121094,40.788307189941406,1,7.5,0,0.5,0,0,0.3,8.3
2,2016-01-29 09:18:50,2016-01-29 09:38:24,1,2.36,-73.974288940429688,40.791240692138672,1,N,-73.975753784179688,40.763763427734375,1,13.5,0,0.5,2.14,0,0.3,16.44
2,2016-01-29 09:18:50,2016-01-29 09:43:10,1,3.01,-73.972442626953125,40.795982360839844,1,N,-73.953147888183594,40.769161224365234,2,17,0,0.5,0,0,0.3,17.8
1,2016-01-29 09:18:51,2016-01-29 09:30:37,1,1.40,-73.981521606445313,40.721073150634766,1,N,-74.003227233886719,40.726963043212891,1,9,0,0.5,2,0,0.3,11.8
1,2016-01-29 09:18:51,2016-01-29 09:27:26,1,.90,-73.972023010253906,40.762638092041016,1,N,-73.970649719238281,40.754238128662109,1,7,0,0.5,3,0,0.3,10.8
2,2016-01-29 09:18:51,2016-01-29 09:21:30,1,.32,-73.965286254882813,40.771648406982422,1,N,-73.963470458984375,40.768669128417969,2,3.5,0,0.5,0,0,0.3,4.3
2,2016-01-29 09:18:51,2016-01-29 09:37:13,1,1.85,-73.988349914550781,40.769058227539062,1,N,-73.993202209472656,40.747959136962891,2,12.5,0,0.5,0,0,0.3,13.3
1,2016-01-29 09:18:52,2016-01-29 09:25:36,1,.90,-73.989608764648437,40.748710632324219,1,N,-73.976844787597656,40.748569488525391,1,6.5,0,0.5,1.46,0,0.3,8.76
1,2016-01-29 09:18:52,2016-01-29 09:23:13,1,.80,-73.961441040039063,40.777828216552734,1,N,-73.972427368164062,40.781227111816406,2,5,0,0.5,0,0,0.3,5.8
1,2016-01-29 09:18:52,2016-01-29 09:30:26,1,1.50,-73.99029541015625,40.771915435791016,1,N,-73.988655090332031,40.756664276123047,1,9.5,0,0.5,1,0,0.3,11.3
2,2016-01-29 09:18:52,2016-01-29 09:24:07,2,.71,-73.976966857910156,40.7646484375,1,N,-73.981910705566406,40.772529602050781,2,5.5,0,0.5,0,0,0.3,6.3
2,2016-01-29 09:18:52,2016-01-29 09:35:29,1,1.55,0,0,1,N,0,0,1,11,0,0.5,2.36,0,0.3,14.16
1,2016-01-29 09:18:53,2016-01-29 09:30:08,1,1.80,-73.97509765625,40.78753662109375,1,N,-73.948677062988281,40.786361694335938,1,9.5,0,0.5,1.8,0,0.3,12.1
1,2016-01-29 09:18:53,2016-01-29 09:29:17,1,1.30,-73.991340637207031,40.74981689453125,1,N,-73.978652954101563,40.758892059326172,1,8.5,0,0.5,2.3,0,0.3,11.6
1,2016-01-29 09:18:53,2016-01-29 09:39:56,1,3.80,-73.987060546875,40.722305297851563,1,N,-73.968971252441406,40.759075164794922,1,17.5,0,0.5,2,0,0.3,20.3
2,2016-01-29 09:18:53,2016-01-29 09:24:05,2,.97,-73.994422912597656,40.756656646728516,1,N,-74.005691528320313,40.750835418701172,1,5.5,0,0.5,1.89,0,0.3,8.19
2,2016-01-29 09:18:53,2016-01-29 09:46:09,1,4.35,-73.961456298828125,40.760246276855469,1,N,-73.998786926269531,40.738151550292969,1,21,0,0.5,1,0,0.3,22.8
2,2016-01-29 09:18:53,2016-01-29 09:34:14,1,2.71,-73.960952758789063,40.781089782714844,1,N,-73.960952758789063,40.781089782714844,1,12.5,0,0.5,2.66,0,0.3,15.96
2,2016-01-29 09:18:53,2016-01-29 09:47:19,1,4.90,-73.98223876953125,40.7647705078125,1,N,-74.014122009277344,40.712669372558594,1,21,0,0.5,4.36,0,0.3,26.16
2,2016-01-29 09:18:53,2016-01-29 09:49:58,1,3.23,-73.983383178710938,40.738998413085938,1,N,-73.998420715332031,40.757671356201172,2,16.5,0,0.5,0,0,0.3,17.3
1,2016-01-29 09:18:54,2016-01-29 09:29:45,1,1.00,-73.996879577636719,40.737560272216797,1,N,-73.982742309570313,40.736156463623047,1,8.5,0,0.5,2.75,0,0.3,12.05
1,2016-01-29 09:18:54,2016-01-29 09:41:32,1,7.80,-73.981590270996094,40.73248291015625,1,N,-73.949752807617188,40.812110900878906,1,26,0,0.5,5.35,0,0.3,32.15
2,2016-01-29 09:18:54,2016-01-29 09:28:31,1,1.92,-73.978019714355469,40.763908386230469,1,N,-73.966743469238281,40.770591735839844,2,8,0,0.5,0,0,0.3,8.8
2,2016-01-29 09:18:54,2016-01-29 10:08:47,2,12.93,-74.000770568847656,40.762310028076172,1,N,-73.865028381347656,40.770580291748047,1,46,0,0.5,10.47,5.54,0.3,62.81
1,2016-01-29 09:18:55,2016-01-29 09:29:30,1,.60,-73.996627807617188,40.715206146240234,1,N,-73.992767333984375,40.723545074462891,1,7.5,0,0.5,1,0,0.3,9.3
2,2016-01-29 09:18:55,2016-01-29 09:26:00,5,.68,-73.989852905273438,40.756721496582031,1,N,-73.982696533203125,40.760932922363281,1,6,0,0.5,1.36,0,0.3,8.16
1,2016-01-29 09:18:56,2016-01-29 09:32:38,1,1.40,-73.994964599609375,40.733192443847656,1,N,-73.976837158203125,40.739227294921875,1,9.5,0,0.5,2.05,0,0.3,12.35
1,2016-01-29 09:18:56,2016-01-29 09:38:43,2,1.90,-73.989410400390625,40.772724151611328,1,N,-73.979766845703125,40.75457763671875,1,13.5,0,0.5,2,0,0.3,16.3
2,2016-01-29 09:18:56,2016-01-29 09:20:37,1,.50,-73.957893371582031,40.780517578125,1,N,-73.963485717773438,40.777301788330078,1,3.5,0,0.5,0.86,0,0.3,5.16
2,2016-01-29 09:18:56,2016-01-29 09:41:07,1,3.87,-73.990531921386719,40.756221771240234,1,N,-74.01129150390625,40.715240478515625,2,17.5,0,0.5,0,0,0.3,18.3
2,2016-01-29 09:18:56,2016-01-29 09:27:11,1,1.00,-74.004753112792969,40.717178344726562,1,N,-74.007072448730469,40.729351043701172,2,6.5,0,0.5,0,0,0.3,7.3
1,2016-01-29 09:18:57,2016-01-29 09:29:23,1,.90,-73.965232849121094,40.775123596191406,1,N,-73.966201782226563,40.765018463134766,2,8,0,0.5,0,0,0.3,8.8
1,2016-01-29 09:18:57,2016-01-29 09:23:46,1,1.10,-73.978240966796875,40.773113250732422,1,N,-73.971488952636719,40.786403656005859,1,6,0,0.5,1.7,0,0.3,8.5
1,2016-01-29 09:18:57,2016-01-29 09:31:48,1,1.10,-73.961441040039063,40.759956359863281,1,N,-73.971435546875,40.751991271972656,1,9.5,0,0.5,2.55,0,0.3,12.85
1,2016-01-29 09:18:57,2016-01-29 09:30:24,1,1.20,-73.982315063476563,40.747539520263672,1,N,-73.979393005371094,40.761451721191406,2,9,0,0.5,0,0,0.3,9.8
2,2016-01-29 09:18:57,2016-01-29 09:32:22,1,1.52,-73.960563659667969,40.766029357910156,1,N,-73.974372863769531,40.746711730957031,2,10,0,0.5,0,0,0.3,10.8
2,2016-01-29 09:18:57,2016-01-29 09:24:45,1,1.33,-73.990127563476563,40.719329833984375,1,N,-73.980987548828125,40.733951568603516,2,6.5,0,0.5,0,0,0.3,7.3
2,2016-01-29 09:18:57,2016-01-29 09:41:34,6,2.80,-73.970626831054687,40.788330078125,1,N,-73.977447509765625,40.756729125976563,1,15.5,0,0.5,3.26,0,0.3,19.56
2,2016-01-29 09:18:57,2016-01-29 09:36:37,1,1.46,-73.975837707519531,40.740680694580078,1,N,-73.969192504882813,40.7576904296875,1,12,0,0.5,1,0,0.3,13.8
1,2016-01-29 09:18:58,2016-01-29 09:30:45,1,.70,-73.975028991699219,40.741847991943359,1,N,-73.973541259765625,40.750091552734375,1,8.5,0,0.5,1.85,0,0.3,11.15
2,2016-01-29 09:18:58,2016-01-29 09:37:22,1,2.00,-73.990875244140625,40.734626770019531,1,N,-74.011634826660156,40.714996337890625,1,13,0,0.5,2.76,0,0.3,16.56
2,2016-01-29 09:18:58,2016-01-29 09:32:53,1,.89,-73.98388671875,40.744289398193359,1,N,-73.986618041992188,40.753139495849609,1,9.5,0,0.5,3.09,0,0.3,13.39
2,2016-01-29 09:18:59,2016-01-29 09:45:19,1,2.75,-73.980430603027344,40.782371520996094,1,N,-73.978141784667969,40.753768920898438,1,17,0,0.5,3.56,0,0.3,21.36
2,2016-01-29 09:18:59,2016-01-29 09:29:55,1,.45,-73.965766906738281,40.754417419433594,1,N,-73.968009948730469,40.758823394775391,1,8,0,0.5,1.76,0,0.3,10.56
1,2016-01-29 09:19:00,2016-01-29 09:27:37,1,1.10,-73.95697021484375,40.770603179931641,1,N,-73.969940185546875,40.76275634765625,1,7,0,0.5,1.55,0,0.3,9.35
1,2016-01-29 09:19:00,2016-01-29 09:40:12,1,2.10,-73.95928955078125,40.769149780273437,1,N,-73.979408264160156,40.745418548583984,1,14,0,0.5,2.95,0,0.3,17.75
2,2016-01-29 09:19:00,2016-01-29 09:51:54,6,4.95,-73.945724487304687,40.781906127929688,1,N,-73.990325927734375,40.740230560302734,2,24,0,0.5,0,0,0.3,24.8
2,2016-01-29 09:19:00,2016-01-29 09:22:59,1,.37,-73.999443054199219,40.733737945556641,1,N,-73.998329162597656,40.738037109375,1,4.5,0,0.5,0.5,0,0.3,5.8
2,2016-01-29 09:19:00,2016-01-29 09:25:17,1,.51,-73.985221862792969,40.731868743896484,1,N,-73.993659973144531,40.735126495361328,1,5.5,0,0.5,1.26,0,0.3,7.56
1,2016-01-29 09:19:01,2016-01-29 09:20:41,1,.50,-73.978431701660156,40.772628784179688,1,N,-73.97406005859375,40.778583526611328,1,3.5,0,0.5,0.85,0,0.3,5.15
1,2016-01-29 09:19:01,2016-01-29 09:39:47,1,2.40,-73.950027465820312,40.784507751464844,1,N,-73.973381042480469,40.757556915283203,1,14,0,0.5,2,0,0.3,16.8
1,2016-01-29 09:19:01,2016-01-29 09:30:51,1,1.90,-73.981460571289063,40.764274597167969,1,N,-73.980842590332031,40.745086669921875,1,9.5,0,0.5,1,0,0.3,11.3
1,2016-01-29 09:19:01,2016-01-29 09:30:59,2,1.30,-73.986137390136719,40.762142181396484,1,N,-73.974143981933594,40.750617980957031,2,9,0,0.5,0,0,0.3,9.8
2,2016-01-29 09:19:01,2016-01-29 09:31:34,5,1.83,-73.981002807617187,40.76007080078125,1,N,-73.991912841796875,40.737918853759766,1,9.5,0,0.5,1,0,0.3,11.3
1,2016-01-29 09:19:02,2016-01-29 09:22:07,1,.50,-74.016403198242187,40.714752197265625,1,N,-74.00958251953125,40.718776702880859,1,4,0,0.5,0.95,0,0.3,5.75
1,2016-01-29 09:19:02,2016-01-29 09:47:13,1,2.30,-73.963623046875,40.758693695068359,1,N,-73.991561889648438,40.749916076660156,1,17.5,0,0.5,4.55,0,0.3,22.85
1,2016-01-29 09:19:02,2016-01-29 09:32:20,1,1.70,-73.975265502929688,40.751056671142578,1,N,-73.955780029296875,40.765964508056641,2,10,0,0.5,0,0,0.3,10.8
1,2016-01-29 09:19:02,2016-01-29 09:50:34,1,8.60,-73.870933532714844,40.773757934570313,1,N,-73.982757568359375,40.742805480957031,1,30.5,0,0.5,7.36,5.54,0.3,44.2
2,2016-01-29 09:19:02,2016-01-29 09:22:25,2,.72,-73.96221923828125,40.767578125,1,N,-73.955558776855469,40.776950836181641,2,4.5,0,0.5,0,0,0.3,5.3
2,2016-01-29 09:19:02,2016-01-29 09:26:00,1,.86,-73.972389221191406,40.756881713867188,1,N,-73.983619689941406,40.762191772460937,2,6,0,0.5,0,0,0.3,6.8
2,2016-01-29 09:19:02,2016-01-29 09:19:06,1,.00,-74.005180358886719,40.706001281738281,5,N,-74.005180358886719,40.705986022949219,2,65,0,0.5,0,0,0.3,65.8
2,2016-01-29 09:19:02,2016-01-29 09:36:21,6,1.72,-73.945953369140625,40.775455474853516,1,N,-73.966453552246094,40.764575958251953,1,12,0,0.5,2.56,0,0.3,15.36
2,2016-01-29 09:19:02,2016-01-29 09:39:03,2,2.53,-73.99066162109375,40.756080627441406,1,N,-73.958396911621094,40.764652252197266,2,14,0,0.5,0,0,0.3,14.8
2,2016-01-29 09:19:02,2016-01-29 09:23:48,1,.54,-73.96630859375,40.765422821044922,1,N,-73.970390319824219,40.758312225341797,1,5,0,0.5,1.16,0,0.3,6.96
2,2016-01-29 09:19:02,2016-01-29 09:38:55,1,2.08,-73.953681945800781,40.766696929931641,1,N,-73.981796264648437,40.763141632080078,1,13.5,0,0.5,2.86,0,0.3,17.16
2,2016-01-29 09:19:02,2016-01-29 09:26:20,1,.82,-73.979034423828125,40.750995635986328,1,N,-73.985771179199219,40.740734100341797,2,6.5,0,0.5,0,0,0.3,7.3
2,2016-01-29 09:19:02,2016-01-29 09:37:52,1,2.17,-73.9703369140625,40.783821105957031,1,N,-73.975364685058594,40.761039733886719,2,13.5,0,0.5,0,0,0.3,14.3
1,2016-01-29 09:19:03,2016-01-29 09:22:20,1,.70,-74.008804321289063,40.719463348388672,1,N,-74.007095336914063,40.728633880615234,2,4.5,0,0.5,0,0,0.3,5.3
1,2016-01-29 09:19:03,2016-01-29 09:25:55,1,2.00,-73.872802734375,40.773834228515625,1,N,-73.906646728515625,40.770034790039063,2,8.5,0,0.5,0,0,0.3,9.3
1,2016-01-29 09:19:03,2016-01-29 09:29:44,1,1.60,-73.967666625976562,40.802829742431641,1,N,-73.981246948242188,40.781215667724609,1,9,0,0.5,1.95,0,0.3,11.75
1,2016-01-29 09:19:03,2016-01-29 09:29:34,1,1.70,-74.006233215332031,40.748584747314453,1,N,-74.005035400390625,40.728992462158203,1,9.5,0,0.5,2.05,0,0.3,12.35
2,2016-01-29 09:19:03,2016-01-29 09:35:13,2,4.76,-73.970069885253906,40.752681732177734,1,N,-74.005950927734375,40.706108093261719,2,17,0,0.5,0,0,0.3,17.8
2,2016-01-29 09:19:03,2016-01-29 09:35:13,4,4.18,-73.967460632324219,40.803230285644531,1,N,-74.00396728515625,40.7589111328125,2,15.5,0,0.5,0,0,0.3,16.3
2,2016-01-29 09:19:03,2016-01-29 09:32:41,1,3.68,-73.955596923828125,40.771938323974609,1,N,-73.97467041015625,40.733020782470703,1,14,0,0.5,3.7,0,0.3,18.5
2,2016-01-29 09:19:03,2016-01-29 09:31:16,1,1.10,-73.961753845214844,40.773651123046875,1,N,-73.96771240234375,40.761856079101562,1,9,0,0.5,1.96,0,0.3,11.76
1,2016-01-29 09:19:04,2016-01-29 09:37:48,1,2.00,-73.981269836425781,40.781963348388672,1,N,-73.96942138671875,40.762954711914062,1,13,0,0.5,2.75,0,0.3,16.55
2,2016-01-29 09:19:04,2016-01-29 09:43:01,1,2.69,-73.952278137207031,40.781131744384766,1,N,-73.981376647949219,40.763313293457031,1,16,0,0.5,1.2,0,0.3,18
2,2016-01-29 09:19:04,2016-01-29 09:35:01,2,3.10,-73.981193542480469,40.759769439697266,1,N,-74.001808166503906,40.724411010742188,1,13,0,0.5,2.76,0,0.3,16.56
2,2016-01-29 09:19:04,2016-01-29 09:26:12,1,.84,-73.985618591308594,40.727149963378906,1,N,-73.990791320800781,40.734859466552734,1,6.5,0,0.5,1,0,0.3,8.3
2,2016-01-29 09:19:04,2016-01-29 09:25:42,5,.66,-73.959358215332031,40.771881103515625,1,N,-73.966056823730469,40.764759063720703,1,6,0,0.5,1.7,0,0.3,8.5
1,2016-01-29 09:19:05,2016-01-29 09:44:49,1,1.50,-73.980056762695312,40.743366241455078,1,N,-73.985252380371094,40.757946014404297,2,15.5,0,0.5,0,0,0.3,16.3
1,2016-01-29 09:19:05,2016-01-29 09:28:50,1,1.00,-73.983352661132813,40.756008148193359,1,N,-73.969635009765625,40.758563995361328,1,7.5,0,0.5,1.65,0,0.3,9.95
1,2016-01-29 09:19:05,2016-01-29 09:28:41,1,.90,-73.974838256835938,40.756000518798828,1,N,-73.975387573242187,40.765293121337891,1,7.5,0,0.5,1.65,0,0.3,9.95
1,2016-01-29 09:19:05,2016-01-29 09:19:05,1,.00,-74.00994873046875,40.703250885009766,1,N,0,0,2,3.5,0,0.5,0,0,0.3,4.3
2,2016-01-29 09:19:05,2016-01-29 09:30:19,2,2.38,-73.980728149414063,40.764389038085937,1,N,-74.005363464355469,40.7412109375,1,10,0,0.5,2.7,0,0.3,13.5
2,2016-01-29 09:19:05,2016-01-29 09:37:03,5,1.91,-73.952743530273438,40.778465270996094,1,N,-73.970787048339844,40.76080322265625,1,12,0,0.5,1.5,0,0.3,14.3
2,2016-01-29 09:19:05,2016-01-29 09:26:31,1,1.34,-74.001129150390625,40.727451324462891,1,N,-73.98828125,40.737556457519531,1,7,0,0.5,0,0,0.3,7.8
2,2016-01-29 09:19:05,2016-01-29 09:26:33,5,1.28,-73.946487426757812,40.780670166015625,1,N,-73.959068298339844,40.774711608886719,2,7,0,0.5,0,0,0.3,7.8
1,2016-01-29 09:19:06,2016-01-29 09:27:31,1,.50,-73.963600158691406,40.768642425537109,1,N,-73.957481384277344,40.768398284912109,1,6.5,0,0.5,1.8,0,0.3,9.1
1,2016-01-29 09:19:06,2016-01-29 09:23:09,2,.60,-73.987556457519531,40.754535675048828,1,N,-73.98797607421875,40.748264312744141,2,4.5,0,0.5,0,0,0.3,5.3
1,2016-01-29 09:19:06,2016-01-29 09:37:10,1,1.30,-74.001129150390625,40.741748809814453,1,N,-73.983901977539062,40.746177673339844,1,12,0,0.5,2,0,0.3,14.8
1,2016-01-29 09:19:06,2016-01-29 09:28:48,1,1.20,-73.999031066894531,40.734237670898438,1,N,-73.986824035644531,40.746044158935547,1,8,0,0.5,1.75,0,0.3,10.55
2,2016-01-29 09:19:06,2016-01-29 09:35:36,5,1.07,-73.96185302734375,40.759529113769531,1,N,-73.974082946777344,40.759620666503906,1,11,0,0.5,2.95,0,0.3,14.75
2,2016-01-29 09:19:06,2016-01-29 09:47:31,1,2.99,-73.960708618164062,40.775630950927734,1,N,-73.992568969726563,40.748260498046875,2,18,0,0.5,0,0,0.3,18.8
2,2016-01-29 09:19:06,2016-01-29 09:48:52,5,5.02,-73.980659484863281,40.765968322753906,1,N,-74.014511108398438,40.714271545410156,1,22.5,0,0.5,2,0,0.3,25.3
1,2016-01-29 09:19:07,2016-01-29 09:28:57,1,1.40,-73.996162414550781,40.748573303222656,1,N,-73.983207702636719,40.766292572021484,2,8,0,0.5,0,0,0.3,8.8
1,2016-01-29 09:19:07,2016-01-29 09:34:56,1,1.50,-73.987220764160156,40.733055114746094,1,N,-73.99249267578125,40.713890075683594,2,11.5,0,0.5,0,0,0.3,12.3
1,2016-01-29 09:19:07,2016-01-29 09:29:36,1,.70,-73.967933654785156,40.752414703369141,1,N,-73.978363037109375,40.749923706054688,2,8,0,0.5,0,0,0.3,8.8
1,2016-01-29 09:19:07,2016-01-29 09:27:06,1,.70,-73.948188781738281,40.770511627197266,1,N,-73.959648132324219,40.773773193359375,2,6.5,0,0.5,0,0,0.3,7.3
1,2016-01-29 09:19:07,2016-01-29 09:28:07,1,.90,-73.989387512207031,40.757709503173828,1,N,-73.978752136230469,40.762615203857422,1,7,0,0.5,1.55,0,0.3,9.35
2,2016-01-29 09:19:07,2016-01-29 09:24:21,1,.97,-73.9818115234375,40.732357025146484,1,N,-73.987388610839844,40.725345611572266,1,5.5,0,0.5,1.26,0,0.3,7.56
1,2016-01-29 09:19:08,2016-01-29 09:30:46,1,1.50,-73.954933166503906,40.783027648925781,1,N,-73.968940734863281,40.763664245605469,1,9.5,0,0.5,1.5,0,0.3,11.8
1,2016-01-29 09:19:08,2016-01-29 09:28:56,2,1.40,-73.98681640625,40.739482879638672,1,N,-73.974502563476563,40.756385803222656,1,8,0,0.5,1,0,0.3,9.8
1,2016-01-29 09:19:08,2016-01-29 09:39:43,1,2.70,-73.999114990234375,40.739307403564453,1,N,-73.975479125976562,40.764469146728516,1,14,0,0.5,1,0,0.3,15.8
2,2016-01-29 09:19:08,2016-01-29 09:22:10,1,.67,-73.983314514160156,40.756893157958984,1,N,-73.976768493652344,40.764595031738281,1,4.5,0,0.5,1.59,0,0.3,6.89
2,2016-01-29 09:19:08,2016-01-29 09:24:05,1,.35,-73.977020263671875,40.751979827880859,1,N,-73.972587585449219,40.753551483154297,1,5,0,0.5,1.16,0,0.3,6.96
2,2016-01-29 09:19:08,2016-01-29 09:44:19,2,9.80,-73.77667236328125,40.645393371582031,1,N,-73.922119140625,40.673480987548828,2,29.5,0,0.5,0,0,0.3,30.3
2,2016-01-29 09:19:08,2016-01-29 09:30:21,1,1.13,-73.978248596191406,40.773097991943359,1,N,-73.974594116210938,40.761898040771484,1,8.5,0,0.5,1,0,0.3,10.3
2,2016-01-29 09:19:08,2016-01-29 09:32:14,1,1.45,-73.996673583984375,40.752822875976563,1,N,-73.983139038085938,40.75628662109375,1,9.5,0,0.5,2.06,0,0.3,12.36
1,2016-01-29 09:19:09,2016-01-29 09:39:26,1,3.30,-73.95281982421875,40.767322540283203,1,N,-73.987899780273437,40.740802764892578,2,16.5,0,0.5,0,0,0.3,17.3
1,2016-01-29 09:19:09,2016-01-29 09:34:14,1,1.10,-74.006744384765625,40.743995666503906,1,N,-73.990585327148438,40.742195129394531,1,10.5,0,0.5,2.25,0,0.3,13.55
2,2016-01-29 09:19:09,2016-01-29 09:45:14,1,3.24,-73.948173522949219,40.774379730224609,1,N,-73.983741760253906,40.756969451904297,1,17.5,0,0.5,4.58,0,0.3,22.88
2,2016-01-29 09:19:09,2016-01-29 09:27:59,1,1.53,-73.998527526855469,40.740371704101563,1,N,-74.001708984375,40.721420288085937,1,8,0,0.5,1.76,0,0.3,10.56
2,2016-01-29 09:19:09,2016-01-29 09:24:27,2,.83,-73.959419250488281,40.763099670410156,1,N,-73.956787109375,40.774879455566406,2,5.5,0,0.5,0,0,0.3,6.3
1,2016-01-29 09:19:10,2016-01-29 09:28:51,1,1.00,-73.979240417480469,40.749942779541016,1,N,-73.967552185058594,40.757717132568359,1,7.5,0,0.5,2.05,0,0.3,10.35
1,2016-01-29 09:19:10,2016-01-29 09:24:44,1,.70,-73.948539733886719,40.78192138671875,1,N,-73.955245971679688,40.772628784179688,2,5.5,0,0.5,0,0,0.3,6.3
2,2016-01-29 09:19:10,2016-01-29 09:32:57,1,.79,-73.944831848144531,40.783130645751953,1,N,-73.950233459472656,40.790130615234375,1,9.5,0,0.5,2,0,0.3,12.3
2,2016-01-29 09:19:10,2016-01-29 09:57:10,1,4.10,-73.991233825683594,40.770057678222656,1,N,-74.004798889160156,40.722808837890625,1,24,0,0.5,4.96,0,0.3,29.76
2,2016-01-29 09:19:10,2016-01-29 09:41:56,2,5.82,-74.009124755859375,40.703945159912109,1,N,-73.960311889648437,40.762035369873047,2,21,0,0.5,0,0,0.3,21.8
2,2016-01-29 09:19:10,2016-01-29 09:36:24,2,3.77,-73.991828918457031,40.726055145263672,1,N,-74.010787963867188,40.701728820800781,1,16,0,0.5,4.2,0,0.3,21
1,2016-01-29 09:19:11,2016-01-29 09:23:09,1,.50,-73.9844970703125,40.748470306396484,1,N,-73.990455627441406,40.745166778564453,1,4.5,0,0.5,1.55,0,0.3,6.85
1,2016-01-29 09:19:11,2016-01-29 09:27:42,1,1.50,-73.977500915527344,40.776908874511719,1,N,-73.969955444335937,40.794567108154297,2,8,0,0.5,0,0,0.3,8.8
2,2016-01-29 09:19:11,2016-01-29 09:30:32,4,1.43,-73.979827880859375,40.759540557861328,1,N,-73.991462707519531,40.747261047363281,2,8.5,0,0.5,0,0,0.3,9.3
2,2016-01-29 09:19:11,2016-01-30 09:09:35,4,3.34,-73.974647521972656,40.793605804443359,1,N,-73.974655151367188,40.757575988769531,1,16.5,0,0.5,4.32,0,0.3,21.62
